strategyID,endTime,algorithmStartTime,algorithmDuration,startTime,setupDuration,duration,variation,frequency,depth,deviation,nodes,edges,calls
3,1556186129041,1556186129038,3,1556186129037,1,4,broad,low,2,20,13,21,5.25
3,1556186129139,1556186129137,2,1556186129135,2,4,broad,low,2,30,13,21,5.25
4,1556186129243,1556186129240,3,1556186129239,1,4,broad,low,2,0,13,21,5.25
4,1556186129356,1556186129353,3,1556186129352,1,4,broad,low,2,5,13,21,5.25
4,1556186129459,1556186129455,4,1556186129454,1,5,broad,low,2,10,13,21,5.25
4,1556186129562,1556186129559,3,1556186129558,1,4,broad,low,2,20,13,21,5.25
4,1556186129656,1556186129653,3,1556186129652,1,4,broad,low,2,30,13,21,5.25
5,1556186129754,1556186129752,2,1556186129751,1,3,broad,low,2,0,13,21,5.25
5,1556186129854,1556186129851,3,1556186129850,1,4,broad,low,2,5,13,21,5.25
5,1556186129954,1556186129951,3,1556186129950,1,4,broad,low,2,10,13,21,5.25
5,1556186130056,1556186130052,4,1556186130051,1,5,broad,low,2,20,13,21,5.25
5,1556186130158,1556186130155,3,1556186130154,1,4,broad,low,2,30,13,21,5.25
6,1556186130254,1556186130251,3,1556186130250,1,4,broad,low,2,0,13,21,5.25
6,1556186130350,1556186130347,3,1556186130346,1,4,broad,low,2,5,13,21,5.25
6,1556186130451,1556186130448,3,1556186130447,1,4,broad,low,2,10,13,21,5.25
6,1556186130548,1556186130545,3,1556186130544,1,4,broad,low,2,20,13,21,5.25
6,1556186130648,1556186130646,2,1556186130645,1,3,broad,low,2,30,13,21,5.25
7,1556186130754,1556186130750,4,1556186130748,2,6,broad,low,2,0,13,21,5.25
7,1556186130853,1556186130850,3,1556186130849,1,4,broad,low,2,5,13,21,5.25
7,1556186130950,1556186130947,3,1556186130946,1,4,broad,low,2,10,13,21,5.25
7,1556186131046,1556186131043,3,1556186131042,1,4,broad,low,2,20,13,21,5.25
7,1556186131150,1556186131147,3,1556186131146,1,4,broad,low,2,30,13,21,5.25
8,1556186131246,1556186131243,3,1556186131242,1,4,broad,low,2,0,13,21,5.25
8,1556186131355,1556186131352,3,1556186131351,1,4,broad,low,2,5,13,21,5.25
8,1556186131458,1556186131455,3,1556186131454,1,4,broad,low,2,10,13,21,5.25
8,1556186131563,1556186131560,3,1556186131559,1,4,broad,low,2,20,13,21,5.25
8,1556186131659,1556186131656,3,1556186131655,1,4,broad,low,2,30,13,21,5.25
9,1556186131753,1556186131750,3,1556186131749,1,4,broad,low,2,0,13,21,5.25
9,1556186131849,1556186131846,3,1556186131845,1,4,broad,low,2,5,13,21,5.25
9,1556186131954,1556186131951,3,1556186131950,1,4,broad,low,2,10,13,21,5.25
9,1556186132052,1556186132049,3,1556186132048,1,4,broad,low,2,20,13,21,5.25
9,1556186132147,1556186132144,3,1556186132143,1,4,broad,low,2,30,13,21,5.25
10,1556186132242,1556186132239,3,1556186132238,1,4,broad,low,2,0,13,21,5.25
10,1556186132339,1556186132336,3,1556186132335,1,4,broad,low,2,5,13,21,5.25
10,1556186132436,1556186132432,4,1556186132431,1,5,broad,low,2,10,13,21,5.25
10,1556186132535,1556186132532,3,1556186132531,1,4,broad,low,2,20,13,21,5.25
10,1556186132631,1556186132628,3,1556186132627,1,4,broad,low,2,30,13,21,5.25
11,1556186132725,1556186132722,3,1556186132721,1,4,broad,low,2,0,13,21,5.25
11,1556186132823,1556186132820,3,1556186132819,1,4,broad,low,2,5,13,21,5.25
11,1556186132920,1556186132917,3,1556186132916,1,4,broad,low,2,10,13,21,5.25
11,1556186133019,1556186133016,3,1556186133015,1,4,broad,low,2,20,13,21,5.25
11,1556186133118,1556186133115,3,1556186133114,1,4,broad,low,2,30,13,21,5.25
0,1556186133218,1556186133214,4,1556186133213,1,5,broad,low,3,0,42,62,3.875
0,1556186133315,1556186133312,3,1556186133310,2,5,broad,low,3,5,42,62,3.875
0,1556186133418,1556186133415,3,1556186133414,1,4,broad,low,3,10,42,62,3.875
0,1556186133518,1556186133515,3,1556186133514,1,4,broad,low,3,20,42,62,3.875
0,1556186133619,1556186133616,3,1556186133614,2,5,broad,low,3,30,42,62,3.875
1,1556186133717,1556186133713,4,1556186133712,1,5,broad,low,3,0,42,62,3.875
1,1556186133811,1556186133808,3,1556186133806,2,5,broad,low,3,5,42,62,3.875
1,1556186133909,1556186133906,3,1556186133905,1,4,broad,low,3,10,42,62,3.875
1,1556186134005,1556186134002,3,1556186134001,1,4,broad,low,3,20,42,62,3.875
1,1556186134107,1556186134103,4,1556186134102,1,5,broad,low,3,30,42,62,3.875
2,1556186134203,1556186134200,3,1556186134199,1,4,broad,low,3,0,42,62,3.875
2,1556186134314,1556186134311,3,1556186134309,2,5,broad,low,3,5,42,62,3.875
2,1556186134418,1556186134414,4,1556186134413,1,5,broad,low,3,10,42,62,3.875
2,1556186134513,1556186134509,4,1556186134508,1,5,broad,low,3,20,42,62,3.875
2,1556186134607,1556186134604,3,1556186134602,2,5,broad,low,3,30,42,62,3.875
3,1556186134704,1556186134701,3,1556186134700,1,4,broad,low,3,0,42,62,3.875
3,1556186134805,1556186134801,4,1556186134800,1,5,broad,low,3,5,42,62,3.875
3,1556186134901,1556186134897,4,1556186134896,1,5,broad,low,3,10,42,62,3.875
3,1556186134995,1556186134992,3,1556186134991,1,4,broad,low,3,20,42,62,3.875
3,1556186135089,1556186135086,3,1556186135085,1,4,broad,low,3,30,42,62,3.875
4,1556186135183,1556186135179,4,1556186135178,1,5,broad,low,3,0,42,62,3.875
4,1556186135277,1556186135273,4,1556186135272,1,5,broad,low,3,5,42,62,3.875
4,1556186135373,1556186135369,4,1556186135368,1,5,broad,low,3,10,42,62,3.875
4,1556186135470,1556186135466,4,1556186135465,1,5,broad,low,3,20,42,62,3.875
4,1556186135574,1556186135570,4,1556186135569,1,5,broad,low,3,30,42,62,3.875
5,1556186135673,1556186135669,4,1556186135667,2,6,broad,low,3,0,42,62,3.875
5,1556186135777,1556186135774,3,1556186135772,2,5,broad,low,3,5,42,62,3.875
5,1556186135878,1556186135875,3,1556186135873,2,5,broad,low,3,10,42,62,3.875
5,1556186135974,1556186135971,3,1556186135970,1,4,broad,low,3,20,42,62,3.875
5,1556186136069,1556186136066,3,1556186136065,1,4,broad,low,3,30,42,62,3.875
6,1556186136165,1556186136162,3,1556186136161,1,4,broad,low,3,0,42,62,3.875
6,1556186136262,1556186136258,4,1556186136257,1,5,broad,low,3,5,42,62,3.875
6,1556186136359,1556186136356,3,1556186136355,1,4,broad,low,3,10,42,62,3.875
6,1556186136460,1556186136456,4,1556186136455,1,5,broad,low,3,20,42,62,3.875
6,1556186136558,1556186136554,4,1556186136553,1,5,broad,low,3,30,42,62,3.875
7,1556186136657,1556186136654,3,1556186136652,2,5,broad,low,3,0,42,62,3.875
7,1556186136753,1556186136750,3,1556186136748,2,5,broad,low,3,5,42,62,3.875
7,1556186136848,1556186136845,3,1556186136843,2,5,broad,low,3,10,42,62,3.875
7,1556186136946,1556186136943,3,1556186136941,2,5,broad,low,3,20,42,62,3.875
7,1556186137050,1556186137046,4,1556186137045,1,5,broad,low,3,30,42,62,3.875
8,1556186137159,1556186137155,4,1556186137154,1,5,broad,low,3,0,42,62,3.875
8,1556186137262,1556186137258,4,1556186137256,2,6,broad,low,3,5,42,62,3.875
8,1556186137362,1556186137359,3,1556186137357,2,5,broad,low,3,10,42,62,3.875
8,1556186137464,1556186137460,4,1556186137458,2,6,broad,low,3,20,42,62,3.875
8,1556186137566,1556186137563,3,1556186137562,1,4,broad,low,3,30,42,62,3.875
9,1556186137666,1556186137662,4,1556186137661,1,5,broad,low,3,0,42,62,3.875
9,1556186137763,1556186137759,4,1556186137758,1,5,broad,low,3,5,42,62,3.875
9,1556186137862,1556186137858,4,1556186137857,1,5,broad,low,3,10,42,62,3.875
9,1556186137961,1556186137957,4,1556186137956,1,5,broad,low,3,20,42,62,3.875
9,1556186138060,1556186138056,4,1556186138054,2,6,broad,low,3,30,42,62,3.875
10,1556186138170,1556186138166,4,1556186138165,1,5,broad,low,3,0,42,62,3.875
10,1556186138267,1556186138263,4,1556186138262,1,5,broad,low,3,5,42,62,3.875
10,1556186138375,1556186138371,4,1556186138370,1,5,broad,low,3,10,42,62,3.875
10,1556186138477,1556186138474,3,1556186138472,2,5,broad,low,3,20,42,62,3.875
10,1556186138577,1556186138573,4,1556186138572,1,5,broad,low,3,30,42,62,3.875
11,1556186138678,1556186138674,4,1556186138673,1,5,broad,low,3,0,42,62,3.875
11,1556186138781,1556186138777,4,1556186138776,1,5,broad,low,3,5,42,62,3.875
11,1556186138879,1556186138875,4,1556186138873,2,6,broad,low,3,10,42,62,3.875
11,1556186138981,1556186138977,4,1556186138975,2,6,broad,low,3,20,42,62,3.875
11,1556186139082,1556186139078,4,1556186139077,1,5,broad,low,3,30,42,62,3.875
0,1556186139181,1556186139177,4,1556186139175,2,6,broad,low,4,0,52,98,4.261
0,1556186139282,1556186139278,4,1556186139276,2,6,broad,low,4,5,52,98,4.261
0,1556186139383,1556186139379,4,1556186139377,2,6,broad,low,4,10,52,98,4.261
0,1556186139481,1556186139477,4,1556186139475,2,6,broad,low,4,20,52,98,4.261
0,1556186139578,1556186139574,4,1556186139572,2,6,broad,low,4,30,52,98,4.261
1,1556186139676,1556186139672,4,1556186139670,2,6,broad,low,4,0,52,98,4.261
1,1556186139784,1556186139780,4,1556186139778,2,6,broad,low,4,5,52,98,4.261
1,1556186139885,1556186139880,5,1556186139878,2,7,broad,low,4,10,52,98,4.261
1,1556186139986,1556186139982,4,1556186139980,2,6,broad,low,4,20,52,98,4.261
1,1556186140090,1556186140086,4,1556186140084,2,6,broad,low,4,30,52,98,4.261
2,1556186140194,1556186140190,4,1556186140187,3,7,broad,low,4,0,52,98,4.261
2,1556186140295,1556186140290,5,1556186140288,2,7,broad,low,4,5,52,98,4.261
2,1556186140400,1556186140396,4,1556186140394,2,6,broad,low,4,10,52,98,4.261
2,1556186140499,1556186140495,4,1556186140493,2,6,broad,low,4,20,52,98,4.261
2,1556186140596,1556186140592,4,1556186140590,2,6,broad,low,4,30,52,98,4.261
3,1556186140696,1556186140692,4,1556186140690,2,6,broad,low,4,0,52,98,4.261
3,1556186140813,1556186140809,4,1556186140807,2,6,broad,low,4,5,52,98,4.261
3,1556186140911,1556186140907,4,1556186140905,2,6,broad,low,4,10,52,98,4.261
3,1556186141012,1556186141008,4,1556186141005,3,7,broad,low,4,20,52,98,4.261
3,1556186141112,1556186141108,4,1556186141106,2,6,broad,low,4,30,52,98,4.261
4,1556186141209,1556186141205,4,1556186141203,2,6,broad,low,4,0,52,98,4.261
4,1556186141312,1556186141307,5,1556186141305,2,7,broad,low,4,5,52,98,4.261
4,1556186141413,1556186141409,4,1556186141407,2,6,broad,low,4,10,52,98,4.261
4,1556186141520,1556186141515,5,1556186141514,1,6,broad,low,4,20,52,98,4.261
4,1556186141637,1556186141633,4,1556186141631,2,6,broad,low,4,30,52,98,4.261
5,1556186141737,1556186141733,4,1556186141731,2,6,broad,low,4,0,52,98,4.261
5,1556186141835,1556186141831,4,1556186141829,2,6,broad,low,4,5,52,98,4.261
5,1556186141931,1556186141928,3,1556186141926,2,5,broad,low,4,10,52,98,4.261
5,1556186142034,1556186142027,7,1556186142025,2,9,broad,low,4,20,52,98,4.261
5,1556186142133,1556186142129,4,1556186142127,2,6,broad,low,4,30,52,98,4.261
6,1556186142232,1556186142228,4,1556186142226,2,6,broad,low,4,0,52,98,4.261
6,1556186142329,1556186142325,4,1556186142324,1,5,broad,low,4,5,52,98,4.261
6,1556186142429,1556186142425,4,1556186142423,2,6,broad,low,4,10,52,98,4.261
6,1556186142528,1556186142524,4,1556186142522,2,6,broad,low,4,20,52,98,4.261
6,1556186142632,1556186142628,4,1556186142627,1,5,broad,low,4,30,52,98,4.261
7,1556186142737,1556186142733,4,1556186142731,2,6,broad,low,4,0,52,98,4.261
7,1556186142833,1556186142829,4,1556186142827,2,6,broad,low,4,5,52,98,4.261
7,1556186142932,1556186142927,5,1556186142925,2,7,broad,low,4,10,52,98,4.261
7,1556186143029,1556186143024,5,1556186143022,2,7,broad,low,4,20,52,98,4.261
7,1556186143126,1556186143122,4,1556186143120,2,6,broad,low,4,30,52,98,4.261
8,1556186143229,1556186143224,5,1556186143222,2,7,broad,low,4,0,52,98,4.261
8,1556186143327,1556186143322,5,1556186143320,2,7,broad,low,4,5,52,98,4.261
8,1556186143422,1556186143418,4,1556186143416,2,6,broad,low,4,10,52,98,4.261
8,1556186143525,1556186143517,8,1556186143515,2,10,broad,low,4,20,52,98,4.261
8,1556186143621,1556186143617,4,1556186143615,2,6,broad,low,4,30,52,98,4.261
9,1556186143716,1556186143711,5,1556186143710,1,6,broad,low,4,0,52,98,4.261
9,1556186143816,1556186143811,5,1556186143809,2,7,broad,low,4,5,52,98,4.261
9,1556186143915,1556186143911,4,1556186143909,2,6,broad,low,4,10,52,98,4.261
9,1556186144013,1556186144008,5,1556186144006,2,7,broad,low,4,20,52,98,4.261
9,1556186144115,1556186144111,4,1556186144109,2,6,broad,low,4,30,52,98,4.261
10,1556186144219,1556186144214,5,1556186144212,2,7,broad,low,4,0,52,98,4.261
10,1556186144320,1556186144316,4,1556186144314,2,6,broad,low,4,5,52,98,4.261
10,1556186144420,1556186144415,5,1556186144413,2,7,broad,low,4,10,52,98,4.261
10,1556186144525,1556186144520,5,1556186144518,2,7,broad,low,4,20,52,98,4.261
10,1556186144626,1556186144621,5,1556186144619,2,7,broad,low,4,30,52,98,4.261
11,1556186144723,1556186144718,5,1556186144716,2,7,broad,low,4,0,52,98,4.261
11,1556186144821,1556186144816,5,1556186144814,2,7,broad,low,4,5,52,98,4.261
11,1556186144927,1556186144920,7,1556186144917,3,10,broad,low,4,10,52,98,4.261
11,1556186145027,1556186145022,5,1556186145020,2,7,broad,low,4,20,52,98,4.261
11,1556186145125,1556186145120,5,1556186145118,2,7,broad,low,4,30,52,98,4.261
0,1556186145242,1556186145226,16,1556186145222,4,20,broad,low,5,0,214,387,4.5
0,1556186145355,1556186145340,15,1556186145337,3,18,broad,low,5,5,214,387,4.5
0,1556186145468,1556186145453,15,1556186145450,3,18,broad,low,5,10,214,387,4.5
0,1556186145581,1556186145566,15,1556186145562,4,19,broad,low,5,20,214,387,4.5
0,1556186145698,1556186145682,16,1556186145678,4,20,broad,low,5,30,214,387,4.5
1,1556186145833,1556186145813,20,1556186145809,4,24,broad,low,5,0,214,387,4.5
1,1556186145948,1556186145933,15,1556186145929,4,19,broad,low,5,5,214,387,4.5
1,1556186146063,1556186146046,17,1556186146043,3,20,broad,low,5,10,214,387,4.5
1,1556186146183,1556186146166,17,1556186146162,4,21,broad,low,5,20,214,387,4.5
1,1556186146297,1556186146281,16,1556186146277,4,20,broad,low,5,30,214,387,4.5
2,1556186146413,1556186146396,17,1556186146393,3,20,broad,low,5,0,214,387,4.5
2,1556186146526,1556186146509,17,1556186146505,4,21,broad,low,5,5,214,387,4.5
2,1556186146640,1556186146624,16,1556186146620,4,20,broad,low,5,10,214,387,4.5
2,1556186146753,1556186146737,16,1556186146734,3,19,broad,low,5,20,214,387,4.5
2,1556186146866,1556186146850,16,1556186146847,3,19,broad,low,5,30,214,387,4.5
3,1556186146983,1556186146966,17,1556186146962,4,21,broad,low,5,0,214,387,4.5
3,1556186147094,1556186147079,15,1556186147076,3,18,broad,low,5,5,214,387,4.5
3,1556186147206,1556186147191,15,1556186147188,3,18,broad,low,5,10,214,387,4.5
3,1556186147321,1556186147304,17,1556186147301,3,20,broad,low,5,20,214,387,4.5
3,1556186147434,1556186147419,15,1556186147416,3,18,broad,low,5,30,214,387,4.5
4,1556186147551,1556186147534,17,1556186147531,3,20,broad,low,5,0,214,387,4.5
4,1556186147663,1556186147647,16,1556186147644,3,19,broad,low,5,5,214,387,4.5
4,1556186147777,1556186147761,16,1556186147757,4,20,broad,low,5,10,214,387,4.5
4,1556186147892,1556186147876,16,1556186147872,4,20,broad,low,5,20,214,387,4.5
4,1556186148007,1556186147991,16,1556186147987,4,20,broad,low,5,30,214,387,4.5
5,1556186148122,1556186148107,15,1556186148104,3,18,broad,low,5,0,214,387,4.5
5,1556186148235,1556186148219,16,1556186148215,4,20,broad,low,5,5,214,387,4.5
5,1556186148348,1556186148332,16,1556186148329,3,19,broad,low,5,10,214,387,4.5
5,1556186148469,1556186148452,17,1556186148448,4,21,broad,low,5,20,214,387,4.5
5,1556186148587,1556186148570,17,1556186148566,4,21,broad,low,5,30,214,387,4.5
6,1556186148708,1556186148693,15,1556186148689,4,19,broad,low,5,0,214,387,4.5
6,1556186148820,1556186148804,16,1556186148801,3,19,broad,low,5,5,214,387,4.5
6,1556186148943,1556186148926,17,1556186148923,3,20,broad,low,5,10,214,387,4.5
6,1556186149065,1556186149048,17,1556186149044,4,21,broad,low,5,20,214,387,4.5
6,1556186149179,1556186149162,17,1556186149159,3,20,broad,low,5,30,214,387,4.5
7,1556186149292,1556186149276,16,1556186149272,4,20,broad,low,5,0,214,387,4.5
7,1556186149430,1556186149412,18,1556186149408,4,22,broad,low,5,5,214,387,4.5
7,1556186149542,1556186149526,16,1556186149522,4,20,broad,low,5,10,214,387,4.5
7,1556186149657,1556186149639,18,1556186149635,4,22,broad,low,5,20,214,387,4.5
7,1556186149768,1556186149752,16,1556186149748,4,20,broad,low,5,30,214,387,4.5
8,1556186149880,1556186149864,16,1556186149860,4,20,broad,low,5,0,214,387,4.5
8,1556186149994,1556186149978,16,1556186149974,4,20,broad,low,5,5,214,387,4.5
8,1556186150119,1556186150100,19,1556186150096,4,23,broad,low,5,10,214,387,4.5
8,1556186150237,1556186150219,18,1556186150215,4,22,broad,low,5,20,214,387,4.5
8,1556186150360,1556186150338,22,1556186150334,4,26,broad,low,5,30,214,387,4.5
9,1556186150472,1556186150455,17,1556186150451,4,21,broad,low,5,0,214,387,4.5
9,1556186150585,1556186150568,17,1556186150564,4,21,broad,low,5,5,214,387,4.5
9,1556186150702,1556186150683,19,1556186150679,4,23,broad,low,5,10,214,387,4.5
9,1556186150864,1556186150836,28,1556186150830,6,34,broad,low,5,20,214,387,4.5
9,1556186150987,1556186150969,18,1556186150965,4,22,broad,low,5,30,214,387,4.5
10,1556186151105,1556186151088,17,1556186151083,5,22,broad,low,5,0,214,387,4.5
10,1556186151229,1556186151212,17,1556186151208,4,21,broad,low,5,5,214,387,4.5
10,1556186151345,1556186151327,18,1556186151323,4,22,broad,low,5,10,214,387,4.5
10,1556186151464,1556186151447,17,1556186151443,4,21,broad,low,5,20,214,387,4.5
10,1556186151591,1556186151572,19,1556186151568,4,23,broad,low,5,30,214,387,4.5
11,1556186151707,1556186151690,17,1556186151686,4,21,broad,low,5,0,214,387,4.5
11,1556186151821,1556186151803,18,1556186151799,4,22,broad,low,5,5,214,387,4.5
11,1556186151945,1556186151926,19,1556186151921,5,24,broad,low,5,10,214,387,4.5
11,1556186152061,1556186152044,17,1556186152041,3,20,broad,low,5,20,214,387,4.5
11,1556186152175,1556186152158,17,1556186152155,3,20,broad,low,5,30,214,387,4.5
0,1556186152350,1556186152283,67,1556186152273,10,77,broad,low,6,0,733,1312,4.463
0,1556186152524,1556186152455,69,1556186152446,9,78,broad,low,6,5,733,1312,4.463
0,1556186152700,1556186152631,69,1556186152621,10,79,broad,low,6,10,733,1312,4.463
0,1556186152870,1556186152804,66,1556186152795,9,75,broad,low,6,20,733,1312,4.463
0,1556186153043,1556186152974,69,1556186152965,9,78,broad,low,6,30,733,1312,4.463
1,1556186153218,1556186153149,69,1556186153140,9,78,broad,low,6,0,733,1312,4.463
1,1556186153400,1556186153329,71,1556186153316,13,84,broad,low,6,5,733,1312,4.463
1,1556186153572,1556186153505,67,1556186153496,9,76,broad,low,6,10,733,1312,4.463
1,1556186153743,1556186153675,68,1556186153666,9,77,broad,low,6,20,733,1312,4.463
1,1556186153922,1556186153852,70,1556186153842,10,80,broad,low,6,30,733,1312,4.463
2,1556186154101,1556186154029,72,1556186154020,9,81,broad,low,6,0,733,1312,4.463
2,1556186154285,1556186154209,76,1556186154198,11,87,broad,low,6,5,733,1312,4.463
2,1556186154458,1556186154388,70,1556186154379,9,79,broad,low,6,10,733,1312,4.463
2,1556186154633,1556186154562,71,1556186154553,9,80,broad,low,6,20,733,1312,4.463
2,1556186154805,1556186154735,70,1556186154726,9,79,broad,low,6,30,733,1312,4.463
3,1556186154974,1556186154906,68,1556186154897,9,77,broad,low,6,0,733,1312,4.463
